arquitetura,cenario,hora,agente,barra,potencia_disponivel_kw,potencia_gerada_kw,potencia_cortada_kw,fracao_de_curtailment_rho,tensao_inicial_pu,tensao_final_pu,tensao_maxima_barras_pv_pu,tensao_maxima_rede_pu,posicao_no_grafo,eh_lider,particao_final,razao_de_curtailment_r,iteracoes,status,violacao_real_apos_controle,sigma_r_global_hora,sigma_r_por_particao_hora
leaderless,C3_naolider_curta,9,pv3,828,87.50087713617727,36.760411438825486,50.74046569735178,0.5798850968194208,1.0635972316987172,1.0492539096696072,1.050485530723397,1.050768760393735,3.0,False,0.0,0.5798852235319264,59.0,convergiu,False,0.007244744807674707,[0.007245]
leaderless,C3_naolider_curta,9,pv4,830,113.75120271145519,47.88275526563715,65.86844744581805,0.5790569900714881,1.0615841263923187,1.045994617760852,1.050485530723397,1.050768760393735,4.0,False,0.0,0.5790571517111954,59.0,convergiu,False,0.007244744807674707,[0.007245]
leaderless,C3_naolider_curta,9,pv5,850,78.75072660212736,32.74787341046579,46.002853191661565,0.5841577127098435,1.0634377085194273,1.050485530723397,1.050485530723397,1.050768760393735,5.0,False,0.0,0.5841578252868952,59.0,convergiu,False,0.007244744807674707,[0.007245]
leaderless,C3_naolider_curta,9,pv6,832,100.626082698693,42.51932947956681,58.10675321912619,0.5774519620584213,1.0564042287004576,1.0397522203228988,1.050485530723397,1.050768760393735,6.0,False,0.0,0.5774522038497373,59.0,convergiu,False,0.007244744807674707,[0.007245]
leaderless,C3_naolider_curta,10,pv2,816,122.91832475882173,49.81466359013748,73.10366116868425,0.5947335057078902,1.0647988826989685,1.0504525725642848,1.0504831653567674,1.050760320819881,1.0,True,0.0,0.5947336274889939,54.0,convergiu,False,0.009168103798792971,[0.009168]
leaderless,C3_naolider_curta,10,pv1,824,147.50215670576648,61.98654767417915,85.51560903158733,0.5797582249066333,1.0650831816200754,1.0493362006391185,1.0504831653567674,1.050760320819881,2.0,False,0.0,0.5797583638195316,54.0,convergiu,False,0.009168103798792971,[0.009168]
leaderless,C3_naolider_curta,10,pv3,828,98.3347767771465,42.016188533530574,56.31858824361593,0.572722856167614,1.0650361551409917,1.049209520913066,1.0504831653567674,1.050760320819881,3.0,False,0.0,0.5727229988150505,54.0,convergiu,False,0.009168103798792971,[0.009168]
leaderless,C3_naolider_curta,10,pv4,830,127.83531369216502,54.86104364816663,72.97427004399839,0.5708457569044817,1.0629336672519722,1.0457389031757274,1.0504831653567674,1.050760320819881,4.0,False,0.0,0.5708459418320413,54.0,convergiu,False,0.009168103798792971,[0.009168]
leaderless,C3_naolider_curta,10,pv5,850,88.50118918741761,37.60380654335678,50.897382644060826,0.5751038133614726,1.0647757090247296,1.0504831653567674,1.0504831653567674,1.050760320819881,5.0,False,0.0,0.5751039405388805,54.0,convergiu,False,0.009168103798792971,[0.009168]
leaderless,C3_naolider_curta,10,pv6,832,113.08509904362478,49.093968221843966,63.991130821780814,0.565866759304935,1.0573508157047877,1.0389973641624481,1.0504831653567674,1.050760320819881,6.0,False,0.0,0.5658670449330817,54.0,convergiu,False,0.009168103798792971,[0.009168]
leaderless,C3_naolider_curta,11,pv2,816,125.0009588198078,69.85159580180263,55.149363018005175,0.4411914046041977,1.0612357750743804,1.0504631344887854,1.0504943244126825,1.0507403164231837,1.0,True,0.0,0.44119151995869443,52.0,convergiu,False,0.007857176351599372,[0.007857]
leaderless,C3_naolider_curta,11,pv1,824,150.0012376609512,85.86688084992784,64.13435681102337,0.4275587218279514,1.0610597800095631,1.0492354390585252,1.0504943244126825,1.0507403164231837,2.0,False,0.0,0.4275588509208616,52.0,convergiu,False,0.007857176351599372,[0.007857]
leaderless,C3_naolider_curta,11,pv3,828,100.00082749421337,57.9324512057422,42.06837628847117,0.42068014949224825,1.0609726004765245,1.0490884003345604,1.0504943244126825,1.0507403164231837,3.0,False,0.0,0.4206802817797232,52.0,convergiu,False,0.007857176351599372,[0.007857]
leaderless,C3_naolider_curta,11,pv4,830,130.0011005141151,75.44763182715135,54.553468686963754,0.4196383275206916,1.0578779563066285,1.0449627923350548,1.0504943244126825,1.0507403164231837,4.0,False,0.0,0.41963851437581107,52.0,convergiu,False,0.007857176351599372,[0.007857]
leaderless,C3_naolider_curta,11,pv5,850,90.00068765669332,51.76426067860686,38.236426978086456,0.4248458242952527,1.0612265550358857,1.0504943244126825,1.0504943244126825,1.0507403164231837,5.0,False,0.0,0.4248459425547826,52.0,convergiu,False,0.007857176351599372,[0.007857]
leaderless,C3_naolider_curta,11,pv6,832,115.00091023673185,66.97571567590175,48.0251945608301,0.4176067539910465,1.050489345157766,1.0366916572755402,1.0504943244126825,1.0507403164231837,6.0,False,0.0,0.4176070820828218,52.0,convergiu,False,0.007857176351599372,[0.007857]
leaderless,C3_naolider_curta,12,pv2,816,114.58396778268275,73.4152949321095,41.168672850573245,0.35928813683585503,1.0584759980523877,1.0504644472196398,1.050495732525448,1.0507366305200148,1.0,True,0.0,0.3592882464033082,54.0,convergiu,False,0.0073788214294889295,[0.007379]
leaderless,C3_naolider_curta,12,pv1,824,137.50081169881727,89.88317696278808,47.61763473602919,0.34630790458177124,1.0580095021842812,1.0492171882481447,1.050495732525448,1.0507366305200148,2.0,False,0.0,0.346308026459736,54.0,convergiu,False,0.0073788214294889295,[0.007379]
leaderless,C3_naolider_curta,12,pv3,828,91.66720981718298,60.52871081789948,31.1384989992835,0.33969057883588544,1.0579033715498913,1.049066657719733,1.050495732525448,1.0507366305200148,3.0,False,0.0,0.33969070359384496,54.0,convergiu,False,0.0073788214294889295,[0.007379]
leaderless,C3_naolider_curta,12,pv4,830,119.16742071272463,78.7841322156012,40.38328849712343,0.3388784177239728,1.0544313943894759,1.0448300680154587,1.050495732525448,1.0507366305200148,4.0,False,0.0,0.33887859832491385,54.0,convergiu,False,0.0073788214294889295,[0.007379]
leaderless,C3_naolider_curta,12,pv5,850,82.50045501033618,54.10667388983591,28.39378112050027,0.34416503400946674,1.0584772347635705,1.050495732525448,1.050495732525448,1.0507366305200148,5.0,False,0.0,0.34416514571880746,54.0,convergiu,False,0.0073788214294889295,[0.007379]
leaderless,C3_naolider_curta,12,pv6,832,105.41738626804593,69.84755106613532,35.56983520191061,0.3374187309590442,1.046558038011868,1.0363023967115839,1.050495732525448,1.0507366305200148,6.0,False,0.0,0.33741905828955765,54.0,convergiu,False,0.0073788214294889295,[0.007379]
leaderless,C3_naolider_curta,13,pv2,816,91.6669843700342,67.30899929013151,24.35798507990269,0.2657224424441235,1.055190830016416,1.0504611846929535,1.0504922640177414,1.0507436936124215,1.0,True,0.0,0.2657225526431224,60.0,convergiu,False,0.0065510016049602675,[0.006551]
leaderless,C3_naolider_curta,13,pv1,824,110.00040441486041,82.06444894084987,27.93595547401054,0.25396217556205974,1.0544374798981613,1.0492483036930842,1.0504922640177414,1.0507436936124215,2.0,False,0.0,0.2539622978898481,60.0,convergiu,False,0.0065510016049602675,[0.006551]
leaderless,C3_naolider_curta,13,pv3,828,73.33360442743492,55.15417587309388,18.179428554341044,0.24790025721029488,1.0543195760670532,1.0491042757342546,1.0504922640177414,1.0507436936124215,3.0,False,0.0,0.24790038204558668,60.0,convergiu,False,0.0065510016049602675,[0.006551]
leaderless,C3_naolider_curta,13,pv4,830,95.33373708087285,71.74546063071513,23.58827645015772,0.2474282509057384,1.050745501940547,1.0450798551321032,1.0504922640177414,1.0507436936124215,4.0,False,0.0,0.2474284253658018,60.0,convergiu,False,0.0065510016049602675,[0.006551]
leaderless,C3_naolider_curta,13,pv5,850,66.00022784146515,49.32287558850596,16.67735225295919,0.25268617132912674,1.0552041870019553,1.0504922640177414,1.0504922640177414,1.0507436936124215,5.0,False,0.0,0.2526862830385794,60.0,convergiu,False,0.0065510016049602675,[0.006551]
leaderless,C3_naolider_curta,13,pv6,832,84.33378907349129,63.52884652165234,20.80494255183895,0.2466972893240328,1.0431065535815973,1.0370543284934863,1.0504922640177414,1.0507436936124215,6.0,False,0.0,0.2466975903775511,60.0,convergiu,False,0.0065510016049602675,[0.006551]
leaderless,C3_naolider_curta,14,pv2,816,62.500202384307045,51.34325755776753,11.156944826539515,0.17851042812954396,1.0526136226473173,1.0504672779172317,1.0504977861724876,1.0507655989240534,1.0,True,0.0,0.17851053918092388,68.0,convergiu,False,0.005932217401251995,[0.005932]
leaderless,C3_naolider_curta,14,pv1,824,75.00026022049671,62.4245174479868,12.575742772509912,0.1676758650838059,1.0516996381470516,1.0493458299364011,1.0504977861724876,1.0507655989240534,2.0,False,0.0,0.16767598853041185,68.0,convergiu,False,0.005932217401251995,[0.005932]
leaderless,C3_naolider_curta,14,pv3,828,50.00017464108202,41.896386337696924,8.103788303385095,0.16207507442450148,1.0515841347802244,1.0492185478025788,1.0504977861724876,1.0507655989240534,3.0,False,0.0,0.16207519996793607,68.0,convergiu,False,0.005932217401251995,[0.005932]
leaderless,C3_naolider_curta,14,pv4,830,65.000269565776,54.47897035441216,10.521299211363832,0.1618653067961249,1.0483035673740262,1.0457345610855262,1.0504977861724876,1.0507655989240534,4.0,False,0.0,0.16186547043034907,68.0,convergiu,False,0.005932217401251995,[0.005932]
leaderless,C3_naolider_curta,14,pv5,850,45.00014513832716,37.480902426660364,7.519242711666799,0.16709363140731331,1.0526360952837719,1.0504977861724876,1.0504977861724876,1.0507655989240534,5.0,False,0.0,0.1670937435546751,68.0,convergiu,False,0.005932217401251995,[0.005932]
leaderless,C3_naolider_curta,14,pv6,832,57.50032271332255,48.208838644062105,9.291484069260441,0.1615898667333971,1.041720637091087,1.038975961817025,1.0504977861724876,1.0507655989240534,6.0,False,0.0,0.16159012038218787,68.0,convergiu,False,0.005932217401251995,[0.005932]
leaderless,C3_naolider_curta,15,pv2,816,28.12494777047005,28.12494777047005,0.0,0.0,1.0386370242003247,1.0386370242003247,1.0387127583056501,1.0502955100132891,1.0,True,0.0,0.0,0.0,sem_sobretensao,False,0.0,[0.0]
leaderless,C3_naolider_curta,15,pv1,824,33.74993265576542,33.74993265576542,0.0,0.0,1.0361657626140055,1.0361657626140055,1.0387127583056501,1.0502955100132891,2.0,False,0.0,0.0,0.0,sem_sobretensao,False,0.0,[0.0]
leaderless,C3_naolider_curta,15,pv3,828,22.499954834109623,22.499954834109623,0.0,0.0,1.0359378482600161,1.0359378482600161,1.0387127583056501,1.0502955100132891,3.0,False,0.0,0.0,0.0,sem_sobretensao,False,0.0,[0.0]
leaderless,C3_naolider_curta,15,pv4,830,29.24993235059052,29.24993235059052,0.0,0.0,1.0302157541130381,1.0302157541130381,1.0387127583056501,1.0502955100132891,4.0,False,0.0,0.0,0.0,sem_sobretensao,False,0.0,[0.0]
leaderless,C3_naolider_curta,15,pv5,850,20.24996254640969,20.24996254640969,0.0,0.0,1.0387127583056501,1.0387127583056501,1.0387127583056501,1.0502955100132891,5.0,False,0.0,0.0,0.0,sem_sobretensao,False,0.0,[0.0]
leaderless,C3_naolider_curta,15,pv6,832,25.874924488489178,25.874924488489178,0.0,0.0,1.0199321297314488,1.0199321297314488,1.0387127583056501,1.0502955100132891,6.0,False,0.0,0.0,0.0,sem_sobretensao,False,0.0,[0.0]
leaderless,C3_naolider_curta,16,pv2,816,3.1250322945966147,3.1250322945966147,0.0,0.0,1.0394703803118943,1.0394703803118943,1.0395419414769758,1.0504162382879947,1.0,True,0.0,0.0,0.0,sem_sobretensao,False,0.0,[0.0]
leaderless,C3_naolider_curta,16,pv1,824,3.7500421409592146,3.7500421409592146,0.0,0.0,1.0372492372289965,1.0372492372289965,1.0395419414769758,1.0504162382879947,2.0,False,0.0,0.0,0.0,sem_sobretensao,False,0.0,[0.0]
leaderless,C3_naolider_curta,16,pv3,828,2.500028276790932,2.500028276790932,0.0,0.0,1.0370563779560689,1.0370563779560689,1.0395419414769758,1.0504162382879947,3.0,False,0.0,0.0,0.0,sem_sobretensao,False,0.0,[0.0]
leaderless,C3_naolider_curta,16,pv4,830,3.250042548739909,3.250042548739909,0.0,0.0,1.0323888508528631,1.0323888508528631,1.0395419414769758,1.0504162382879947,4.0,False,0.0,0.0,0.0,sem_sobretensao,False,0.0,[0.0]
leaderless,C3_naolider_curta,16,pv5,850,2.2500231591707642,2.2500231591707642,0.0,0.0,1.0395419414769758,1.0395419414769758,1.0395419414769758,1.0504162382879947,5.0,False,0.0,0.0,0.0,sem_sobretensao,False,0.0,[0.0]
leaderless,C3_naolider_curta,16,pv6,832,2.8750471329313547,2.8750471329313547,0.0,0.0,1.0244469035472554,1.0244469035472554,1.0395419414769758,1.0504162382879947,6.0,False,0.0,0.0,0.0,sem_sobretensao,False,0.0,[0.0]
leaderless,C3_naolider_curta,17,pv2,816,-0.0,-0.0,0.0,0.0,1.0319530456641128,1.0319530456641128,1.0320537436109634,1.0501995250985579,1.0,True,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_curta,17,pv1,824,-0.0,-0.0,0.0,0.0,1.0288097422283975,1.0288097422283975,1.0320537436109634,1.0501995250985579,2.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_curta,17,pv3,828,-0.0,-0.0,0.0,0.0,1.0285410077167665,1.0285410077167665,1.0320537436109634,1.0501995250985579,3.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_curta,17,pv4,830,-0.0,-0.0,0.0,0.0,1.0220651174905708,1.0220651174905708,1.0320537436109634,1.0501995250985579,4.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_curta,17,pv5,850,-0.0,-0.0,0.0,0.0,1.0320537436109634,1.0320537436109634,1.0320537436109634,1.0501995250985579,5.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_curta,17,pv6,832,-0.0,-0.0,0.0,0.0,1.0109757984235852,1.0109757984235852,1.0320537436109634,1.0501995250985579,6.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_curta,18,pv2,816,-0.0,-0.0,0.0,0.0,1.035368449501018,1.035368449501018,1.0354558554930642,1.0503034017860868,1.0,True,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_curta,18,pv1,824,-0.0,-0.0,0.0,0.0,1.0326523500430973,1.0326523500430973,1.0354558554930642,1.0503034017860868,2.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_curta,18,pv3,828,-0.0,-0.0,0.0,0.0,1.0324195763808066,1.0324195763808066,1.0354558554930642,1.0503034017860868,3.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_curta,18,pv4,830,-0.0,-0.0,0.0,0.0,1.02681295674242,1.02681295674242,1.0354558554930642,1.0503034017860868,4.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_curta,18,pv5,850,-0.0,-0.0,0.0,0.0,1.0354558554930642,1.0354558554930642,1.0354558554930642,1.0503034017860868,5.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_curta,18,pv6,832,-0.0,-0.0,0.0,0.0,1.0172650561019754,1.0172650561019754,1.0354558554930642,1.0503034017860868,6.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_curta,19,pv2,816,-0.0,-0.0,0.0,0.0,1.0124638034940296,1.0124638034940296,1.012640339769449,1.0496066048479267,1.0,True,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_curta,19,pv1,824,-0.0,-0.0,0.0,0.0,1.0068862241138117,1.0068862241138117,1.012640339769449,1.0496066048479267,2.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_curta,19,pv3,828,-0.0,-0.0,0.0,0.0,1.0064125502225403,1.0064125502225403,1.012640339769449,1.0496066048479267,3.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_curta,19,pv4,830,-0.0,-0.0,0.0,0.0,0.9949844738133676,0.9949844738133676,1.012640339769449,1.0496066048479267,4.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_curta,19,pv5,850,-0.0,-0.0,0.0,0.0,1.012640339769449,1.012640339769449,1.012640339769449,1.0496066048479267,5.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_curta,19,pv6,832,-0.0,-0.0,0.0,0.0,0.975106227573592,0.975106227573592,1.012640339769449,1.0496066048479267,6.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_curta,20,pv2,816,-0.0,-0.0,0.0,0.0,1.0078351504741656,1.0078351504741656,1.0080296961644228,1.0494657402550032,1.0,True,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_curta,20,pv1,824,-0.0,-0.0,0.0,0.0,1.00168032528244,1.00168032528244,1.0080296961644228,1.0494657402550032,2.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_curta,20,pv3,828,-0.0,-0.0,0.0,0.0,1.001158047785484,1.001158047785484,1.0080296961644228,1.0494657402550032,3.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_curta,20,pv4,830,-0.0,-0.0,0.0,0.0,0.9885559519361026,0.9885559519361026,1.0080296961644228,1.0494657402550032,4.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_curta,20,pv5,850,-0.0,-0.0,0.0,0.0,1.0080296961644228,1.0080296961644228,1.0080296961644228,1.0494657402550032,5.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_curta,20,pv6,832,-0.0,-0.0,0.0,0.0,0.9665920784800835,0.9665920784800835,1.0080296961644228,1.0494657402550032,6.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_curta,21,pv2,816,-0.0,-0.0,0.0,0.0,1.0061895964378378,1.0061895964378378,1.0063905442901253,1.0494156571369113,1.0,True,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_curta,21,pv1,824,-0.0,-0.0,0.0,0.0,0.9998296239446813,0.9998296239446813,1.0063905442901253,1.0494156571369113,2.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_curta,21,pv3,828,-0.0,-0.0,0.0,0.0,0.9992900728255069,0.9992900728255069,1.0063905442901253,1.0494156571369113,3.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_curta,21,pv4,830,-0.0,-0.0,0.0,0.0,0.9862707730472382,0.9862707730472382,1.0063905442901253,1.0494156571369113,4.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_curta,21,pv5,850,-0.0,-0.0,0.0,0.0,1.0063905442901253,1.0063905442901253,1.0063905442901253,1.0494156571369113,5.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_curta,21,pv6,832,-0.0,-0.0,0.0,0.0,0.963565563609644,0.963565563609644,1.0063905442901253,1.0494156571369113,6.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_curta,22,pv2,816,-0.0,-0.0,0.0,0.0,1.005861808419378,1.005861808419378,1.0060640314884584,1.049405687339917,1.0,True,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_curta,22,pv1,824,-0.0,-0.0,0.0,0.0,0.9994609737243804,0.9994609737243804,1.0060640314884584,1.049405687339917,2.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_curta,22,pv3,828,-0.0,-0.0,0.0,0.0,0.998917981930852,0.998917981930852,1.0060640314884584,1.049405687339917,3.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_curta,22,pv4,830,-0.0,-0.0,0.0,0.0,0.9858155814373928,0.9858155814373928,1.0060640314884584,1.049405687339917,4.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_curta,22,pv5,850,-0.0,-0.0,0.0,0.0,1.0060640314884584,1.0060640314884584,1.0060640314884584,1.049405687339917,5.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_curta,22,pv6,832,-0.0,-0.0,0.0,0.0,0.9629627164790315,0.9629627164790315,1.0060640314884584,1.049405687339917,6.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_curta,23,pv2,816,-0.0,-0.0,0.0,0.0,1.0157857990852877,1.0157857990852877,1.0159494099998208,1.0497076999321218,1.0,True,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_curta,23,pv1,824,-0.0,-0.0,0.0,0.0,1.0106227444912799,1.0106227444912799,1.0159494099998208,1.0497076999321218,2.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_curta,23,pv3,828,-0.0,-0.0,0.0,0.0,1.010183972127752,1.010183972127752,1.0159494099998208,1.0497076999321218,3.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_curta,23,pv4,830,-0.0,-0.0,0.0,0.0,0.9995990501550605,0.9995990501550605,1.0159494099998208,1.0497076999321218,4.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_curta,23,pv5,850,-0.0,-0.0,0.0,0.0,1.0159494099998208,1.0159494099998208,1.0159494099998208,1.0497076999321218,5.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_curta,23,pv6,832,-0.0,-0.0,0.0,0.0,0.9812181271943435,0.9812181271943435,1.0159494099998208,1.0497076999321218,6.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_longa,0,pv2,816,-0.0,-0.0,0.0,0.0,1.0450262948633384,1.0450262948633384,1.0450761113146874,1.0505970659065018,1.0,True,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_longa,0,pv1,824,-0.0,-0.0,0.0,0.0,1.0435191673339033,1.0435191673339033,1.0450761113146874,1.0505970659065018,2.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_longa,0,pv3,828,-0.0,-0.0,0.0,0.0,1.0433881517951473,1.0433881517951473,1.0450761113146874,1.0505970659065018,3.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_longa,0,pv4,830,-0.0,-0.0,0.0,0.0,1.0402417834114022,1.0402417834114022,1.0450761113146874,1.0505970659065018,4.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_longa,0,pv5,850,-0.0,-0.0,0.0,0.0,1.0450761113146874,1.0450761113146874,1.0450761113146874,1.0505970659065018,5.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_longa,0,pv6,832,-0.0,-0.0,0.0,0.0,1.035054528358762,1.035054528358762,1.0450761113146874,1.0505970659065018,6.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_longa,1,pv2,816,-0.0,-0.0,0.0,0.0,1.045026590394128,1.045026590394128,1.0450764055625177,1.0505970903489996,1.0,True,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_longa,1,pv1,824,-0.0,-0.0,0.0,0.0,1.0435194971179793,1.0435194971179793,1.0450764055625177,1.0505970903489996,2.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_longa,1,pv3,828,-0.0,-0.0,0.0,0.0,1.043388484707053,1.043388484707053,1.0450764055625177,1.0505970903489996,3.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_longa,1,pv4,830,-0.0,-0.0,0.0,0.0,1.0402421909746449,1.0402421909746449,1.0450764055625177,1.0505970903489996,4.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_longa,1,pv5,850,-0.0,-0.0,0.0,0.0,1.0450764055625177,1.0450764055625177,1.0450764055625177,1.0505970903489996,5.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_longa,1,pv6,832,-0.0,-0.0,0.0,0.0,1.035055078078631,1.035055078078631,1.0450764055625177,1.0505970903489996,6.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_longa,2,pv2,816,-0.0,-0.0,0.0,0.0,1.044957170134863,1.044957170134863,1.0450072554978005,1.050594980095696,1.0,True,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_longa,2,pv1,824,-0.0,-0.0,0.0,0.0,1.0434413812534848,1.0434413812534848,1.0450072554978005,1.050594980095696,2.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_longa,2,pv3,828,-0.0,-0.0,0.0,0.0,1.0433096369965245,1.0433096369965245,1.0450072554978005,1.050594980095696,3.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_longa,2,pv4,830,-0.0,-0.0,0.0,0.0,1.0401456464219776,1.0401456464219776,1.0450072554978005,1.050594980095696,4.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_longa,2,pv5,850,-0.0,-0.0,0.0,0.0,1.0450072554978005,1.0450072554978005,1.0450072554978005,1.050594980095696,5.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_longa,2,pv6,832,-0.0,-0.0,0.0,0.0,1.0349271785104097,1.0349271785104097,1.0450072554978005,1.050594980095696,6.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_longa,3,pv2,816,-0.0,-0.0,0.0,0.0,1.0449571021647743,1.0449571021647743,1.045007187805771,1.0505949776249721,1.0,True,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_longa,3,pv1,824,-0.0,-0.0,0.0,0.0,1.0434413052741978,1.0434413052741978,1.045007187805771,1.0505949776249721,2.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_longa,3,pv3,828,-0.0,-0.0,0.0,0.0,1.0433095603397917,1.0433095603397917,1.045007187805771,1.0505949776249721,3.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_longa,3,pv4,830,-0.0,-0.0,0.0,0.0,1.04014555352833,1.04014555352833,1.045007187805771,1.0505949776249721,4.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_longa,3,pv5,850,-0.0,-0.0,0.0,0.0,1.045007187805771,1.045007187805771,1.045007187805771,1.0505949776249721,5.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_longa,3,pv6,832,-0.0,-0.0,0.0,0.0,1.034927055347267,1.034927055347267,1.045007187805771,1.0505949776249721,6.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_longa,4,pv2,816,-0.0,-0.0,0.0,0.0,1.0450265231229214,1.0450265231229214,1.0450763385661972,1.0505970879234297,1.0,True,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_longa,4,pv1,824,-0.0,-0.0,0.0,0.0,1.0435194219130088,1.0435194219130088,1.0450763385661972,1.0505970879234297,2.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_longa,4,pv3,828,-0.0,-0.0,0.0,0.0,1.043388408831456,1.043388408831456,1.0450763385661972,1.0505970879234297,3.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_longa,4,pv4,830,-0.0,-0.0,0.0,0.0,1.040242099025251,1.040242099025251,1.0450763385661972,1.0505970879234297,4.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
leaderless,C3_naolider_longa,4,pv5,850,-0.0,-0.0,0.0,0.0,1.0450763385661972,1.0450763385661972,1.0450763385661972,1.0505970879234297,5.0,False,0.0,,0.0,sem_sobretensao,False,,[null]
